BuchungsID;Personalnr;Kursnr;Kurstitel;Buchungsdatum;Kursbeginn;Kursende;Status;Stunden;Kosten;Feedback
252845;358;K-003;Verhaltenskodex & Compliance;23.05.2025;24.06.2025;24.06.2025;teilgenommen;1;0,00 €;
253120;391;K-002;Arbeitsschutz-Unterweisung;23.05.2025;30.06.2025;30.06.2025;abgeschlossen;2;0,00 €;5
250046;7;K-002;Arbeitsschutz-Unterweisung;24.05.2025;02.07.2025;02.07.2025;abgeschlossen;2;0,00 €;
250389;49;K-402;Erste Hilfe;24.05.2025;18.06.2025;18.06.2025;storniert;0;0,00 €;
250480;61;K-003;Verhaltenskodex & Compliance;24.05.2025;07.07.2025;07.07.2025;abgeschlossen;1;0,00 €;5
252636;330;K-001;Datenschutz-Grundlagen;24.05.2025;13.06.2025;13.06.2025;Abgeschlossen;1;0,00 €;5
250082;11;K-401;Staplerschein;25.05.2025;23.06.2025;24.06.2025;abgeschlossen;16;437,08 €;4
250184;24;K-002;Arbeitsschutz-Unterweisung;25.05.2025;10.07.2025;10.07.2025;abgeschlossen;2;0,00 €;4
250597;77;K-002;Arbeitsschutz-Unterweisung;25.05.2025;30.06.2025;30.06.2025;abgeschlossen;2;0,00 €;
250979;124;K-001;Datenschutz-Grundlagen;25.05.2025;02.07.2025;02.07.2025;abgeschlossen;1;0,00 €;3
251514;187;K-003;Verhaltenskodex & Compliance;25.05.2025;30.06.2025;30.06.2025;abgeschlossen;1;0,00 €;3
252002;248;K-001;Datenschutz-Grundlagen;25.05.2025;26.06.2025;26.06.2025;abgeschlossen;1;0,00 €;
252943;368;K-201;Führung Basis;25.05.2025;17.06.2025;19.06.2025;abgeschlossen;24;1.729,78 €;4
251659;204;K-002;Arbeitsschutz-Unterweisung;26.05.2025;14.07.2025;14.07.2025;teilgenommen;2;0,00 €;3
252320;290;K-501;Business English B1;26.05.2025;02.06.2025;03.06.2025;abgeschlossen;20;572,77 €;3
252535;317;K-001;Datenschutz-Grundlagen;26.05.2025;10.07.2025;10.07.2025;abgeschlossen;1;0,00 €;
252615;327;K-002;Arbeitsschutz-Unterweisung;26.05.2025;27.06.2025;27.06.2025;abgeschlossen;2;0,00 €;5
250618;80;K-002;Arbeitsschutz-Unterweisung;27.05.2025;23.06.2025;23.06.2025;ABGESCHLOSSEN ;2;0,00 €;5
250878;111;K-001;Datenschutz-Grundlagen;27.05.2025;24.06.2025;24.06.2025;abgeschlossen;1;0,00 €;4
252488;311;K-002;Arbeitsschutz-Unterweisung;27.05.2025;14.07.2025;14.07.2025;Abgeschlossen;2;0,00 €;4
253217;402;K-001;Datenschutz-Grundlagen;27.05.2025;23.06.2025;23.06.2025;abgeschlossen;1;0,00 €;4
253302;412;K-106;SAP S/4 Anwendertraining;27.05.2025;27.06.2025;27.06.2025;abgeschlossen;8;0,00 €;4
251865;229;K-304;Qualitätsmanagement ISO 9001;28.05.2025;19.06.2025;20.06.2025;abgeschlossen;12;850,64 €;4
252325;291;K-001;Datenschutz-Grundlagen;28.05.2025;23.06.2025;23.06.2025;Abgeschlossen;1;0,00 €;3
253105;389;K-001;Datenschutz-Grundlagen;28.05.2025;23.07.2025;23.07.2025;Abgeschlossen;1;0,00 €;
250101;13;K-003;Verhaltenskodex & Compliance;29.05.2025;20.06.2025;20.06.2025;ABGESCHLOSSEN ;1;0,00 €;
250361;46;K-001;Datenschutz-Grundlagen;29.05.2025;10.06.2025;10.06.2025;storniert;0;0,00 €;
251115;139;K-001;Datenschutz-Grundlagen;29.05.2025;15.07.2025;15.07.2025;abgeschlossen;1;0,00 €;4
251881;231;K-102;Power BI Grundlagen;29.05.2025;01.07.2025;02.07.2025;storniert;0;0,00 €;
251906;235;K-304;Qualitätsmanagement ISO 9001;29.05.2025;11.06.2025;12.06.2025;abgeschlossen;12;858,73 €;4
252096;260;K-002;Arbeitsschutz-Unterweisung;29.05.2025;28.07.2025;28.07.2025;abgeschlossen;2;0,00 €;
252190;272;K-304;Qualitätsmanagement ISO 9001;29.05.2025;06.06.2025;07.06.2025;Abgeschlossen;12;830,16 €;4
252850;359;K-001;Datenschutz-Grundlagen;29.05.2025;24.06.2025;24.06.2025;abgeschlossen;1;0,00 €;
253088;386;K-003;Verhaltenskodex & Compliance;29.05.2025;21.07.2025;21.07.2025;abgeschlossen;1;0,00 €;
250506;65;K-001;Datenschutz-Grundlagen;30.05.2025;06.06.2025;06.06.2025;abgeschlossen;1;0,00 €;3
250639;82;K-301;Lean Production;30.05.2025;17.06.2025;18.06.2025;abgeschlossen;16;1.016,29 €;4
252216;276;K-002;Arbeitsschutz-Unterweisung;30.05.2025;24.07.2025;24.07.2025;Abgeschlossen;2;0,00 €;
252529;316;K-001;Datenschutz-Grundlagen;30.05.2025;17.07.2025;17.07.2025;abgeschlossen;1;0,00 €;2
252936;368;K-003;Verhaltenskodex & Compliance;30.05.2025;18.07.2025;18.07.2025;abgeschlossen;1;0,00 €;4
250057;8;K-002;Arbeitsschutz-Unterweisung;31.05.2025;11.06.2025;11.06.2025;Abgeschlossen;2;0,00 €;4
250514;66;K-001;Datenschutz-Grundlagen;31.05.2025;17.07.2025;17.07.2025;abgeschlossen;1;0,00 €;4
250612;79;K-001;Datenschutz-Grundlagen;31.05.2025;09.07.2025;09.07.2025;abgeschlossen;1;0,00 €;3
250788;100;K-002;Arbeitsschutz-Unterweisung;31.05.2025;27.06.2025;27.06.2025;abgeschlossen;2;0,00 €;3
251903;235;K-001;Datenschutz-Grundlagen;31.05.2025;26.06.2025;26.06.2025;abgeschlossen;1;0,00 €;
252436;304;K-002;Arbeitsschutz-Unterweisung;31.05.2025;30.07.2025;30.07.2025;abgeschlossen;2;0,00 €;4
252570;322;K-306;Verhandlungstraining Vertrieb;31.05.2025;11.06.2025;12.06.2025;storniert ;0;957,81 €;
253051;382;K-003;Verhaltenskodex & Compliance;31.05.2025;02.07.2025;02.07.2025;abgeschlossen;1;0,00 €;3
250078;11;K-001;Datenschutz-Grundlagen;01.06.2025;07.07.2025;07.07.2025;ABGESCHLOSSEN ;1;0,00 €;3
250080;11;K-002;Arbeitsschutz-Unterweisung;01.06.2025;17.07.2025;17.07.2025;abgeschlossen;2;0,00 €;4
250478;61;K-001;Datenschutz-Grundlagen;01.06.2025;09.07.2025;09.07.2025;abgeschlossen;1;0,00 €;2
250626;81;K-002;Arbeitsschutz-Unterweisung;01.06.2025;25.06.2025;25.06.2025;Abgeschlossen;2;0,00 €;4
250920;116;K-001;Datenschutz-Grundlagen;01.06.2025;09.07.2025;09.07.2025;abgeschlossen;1;0,00 €;4
251092;136;K-003;Verhaltenskodex & Compliance;01.06.2025;08.07.2025;08.07.2025;abgeschlossen;1;0,00 €;3
251211;150;K-003;Verhaltenskodex & Compliance;01.06.2025;19.06.2025;19.06.2025;abgeschlossen;1;0,00 €;4
251480;183;K-401;Staplerschein;01.06.2025;23.07.2025;24.07.2025;abgeschlossen;16;409,98 €;3
252055;254;K-002;Arbeitsschutz-Unterweisung;01.06.2025;14.07.2025;14.07.2025;abgeschlossen;2;0,00 €;3
252145;267;K-003;Verhaltenskodex & Compliance;01.06.2025;23.06.2025;23.06.2025;abgeschlossen;1;0,00 €;4
251154;144;K-304;Qualitätsmanagement ISO 9001;02.06.2025;11.06.2025;12.06.2025;ABGESCHLOSSEN ;10;854,63 €;
252856;360;K-002;Arbeitsschutz-Unterweisung;02.06.2025;30.07.2025;30.07.2025;ABGESCHLOSSEN ;2;0,00 €;3
252905;365;K-001;Datenschutz-Grundlagen;02.06.2025;25.06.2025;25.06.2025;abgeschlossen;1;0,00 €;
253188;398;K-003;Verhaltenskodex & Compliance;02.06.2025;12.06.2025;12.06.2025;ABGESCHLOSSEN ;1;0,00 €;
250235;30;K-402;Erste Hilfe;03.06.2025;12.06.2025;12.06.2025;abgeschlossen;9;62,43 €;3
250280;36;K-003;Verhaltenskodex & Compliance;03.06.2025;25.06.2025;25.06.2025;abgeschlossen;1;0,00 €;4
250433;54;K-002;Arbeitsschutz-Unterweisung;03.06.2025;19.06.2025;19.06.2025;abgeschlossen;2;0,00 €;5
251193;148;K-002;Arbeitsschutz-Unterweisung;03.06.2025;03.07.2025;03.07.2025;abgeschlossen;2;0,00 €;
251439;178;K-502;Deutsch am Arbeitsplatz;03.06.2025;27.06.2025;28.06.2025;No-Show;0;371,12 €;
251654;203;K-106;SAP S/4 Anwendertraining;03.06.2025;24.06.2025;24.06.2025;abgeschlossen;8;0,00 €;
251680;207;K-001;Datenschutz-Grundlagen;03.06.2025;16.07.2025;16.07.2025;abgeschlossen;1;0,00 €;
252056;254;K-003;Verhaltenskodex & Compliance;03.06.2025;18.07.2025;18.07.2025;abgeschlossen;1;0,00 €;3
252947;369;K-002;Arbeitsschutz-Unterweisung;03.06.2025;10.07.2025;10.07.2025;abgeschlossen;2;0,00 €;5
253226;403;K-001;Datenschutz-Grundlagen;03.06.2025;30.06.2025;30.06.2025;ABGESCHLOSSEN ;1;0,00 €;3
251829;225;K-003;Verhaltenskodex & Compliance;04.06.2025;20.06.2025;20.06.2025;abgeschlossen;1;0,00 €;3
250587;75;K-003;Verhaltenskodex & Compliance;05.06.2025;25.07.2025;25.07.2025;abgeschlossen;1;0,00 €;
251270;157;K-001;Datenschutz-Grundlagen;05.06.2025;23.07.2025;23.07.2025;abgeschlossen;1;0,00 €;3
251418;176;K-003;Verhaltenskodex & Compliance;05.06.2025;24.07.2025;24.07.2025;abgeschlossen;1;0,00 €;5
251980;246;K-001;Datenschutz-Grundlagen;05.06.2025;18.06.2025;18.06.2025;abgeschlossen;1;0,00 €;3
250567;72;K-103;KI im Arbeitsalltag;06.06.2025;25.07.2025;25.07.2025;abgeschlossen;4;0,00 €;3
252685;336;K-002;Arbeitsschutz-Unterweisung;06.06.2025;24.06.2025;24.06.2025;abgeschlossen;2;0,00 €;4
250254;33;K-001;Datenschutz-Grundlagen;07.06.2025;17.07.2025;17.07.2025;abgeschlossen;1;0,00 €;
251955;243;K-002;Arbeitsschutz-Unterweisung;07.06.2025;29.07.2025;29.07.2025;abgeschlossen;2;0,00 €;3
253003;376;K-002;Arbeitsschutz-Unterweisung;07.06.2025;19.06.2025;19.06.2025;abgeschlossen;2;0,00 €;4
251664;204;K-106;SAP S/4 Anwendertraining;08.06.2025;02.07.2025;02.07.2025;abgeschlossen;8;0,00 €;3
251816;224;K-002;Arbeitsschutz-Unterweisung;08.06.2025;14.07.2025;14.07.2025;Abgeschlossen;2;0,00 €;4
252826;356;K-001;Datenschutz-Grundlagen;08.06.2025;03.07.2025;03.07.2025;abgeschlossen;1;0,00 €;3
250048;7;K-003;Verhaltenskodex & Compliance;09.06.2025;31.07.2025;31.07.2025;abgeschlossen;1;0,00 €;5
250388;49;K-401;Staplerschein;09.06.2025;18.06.2025;19.06.2025;abgeschlossen;16;426,67 €;5
252025;250;K-002;Arbeitsschutz-Unterweisung;09.06.2025;25.06.2025;25.06.2025;abgeschlossen;2;0,00 €;4
251492;184;K-002;Arbeitsschutz-Unterweisung;10.06.2025;17.06.2025;17.06.2025;abgeschlossen;2;0,00 €;4
251548;191;K-001;Datenschutz-Grundlagen;10.06.2025;19.06.2025;19.06.2025;abgeschlossen;1;0,00 €;4
252421;302;K-003;Verhaltenskodex & Compliance;10.06.2025;29.07.2025;29.07.2025;abgeschlossen;1;0,00 €;
252785;350;K-002;Arbeitsschutz-Unterweisung;10.06.2025;20.06.2025;20.06.2025;abgeschlossen;2;0,00 €;5
252855;360;K-001;Datenschutz-Grundlagen;10.06.2025;08.07.2025;08.07.2025;abgeschlossen;1;0,00 €;
253257;407;K-001;Datenschutz-Grundlagen;10.06.2025;01.07.2025;01.07.2025;abgeschlossen;1;0,00 €;3
250829;105;K-303;Schweißtechnik Auffrischung;11.06.2025;20.06.2025;21.06.2025;teilgenommen;16;718,86 €;
250829;105;K-303;Schweißtechnik Auffrischung;11.06.2025;20.06.2025;21.06.2025;teilgenommen;16;718,86 €;
251172;146;K-001;Datenschutz-Grundlagen;11.06.2025;01.08.2025;01.08.2025;abgeschlossen;1;0,00 €;
251354;168;K-002;Arbeitsschutz-Unterweisung;11.06.2025;17.07.2025;17.07.2025;abgeschlossen;2;0,00 €;4
252897;364;K-104;IT-Sicherheit für alle;11.06.2025;26.06.2025;26.06.2025;abgeschlossen;2;0,00 €;3
253305;413;K-002;Arbeitsschutz-Unterweisung;11.06.2025;15.07.2025;15.07.2025;Nicht erschienen;0;0,00 €;
253325;416;K-003;Verhaltenskodex & Compliance;11.06.2025;27.06.2025;27.06.2025;abgeschlossen;1;0,00 €;
250934;118;K-002;Arbeitsschutz-Unterweisung;12.06.2025;09.07.2025;09.07.2025;abgeschlossen;2;0,00 €;5
250966;121;K-201;Führung Basis;12.06.2025;20.06.2025;22.06.2025;Abgeschlossen;24;1.669,15 €;3
251407;174;K-301;Lean Production;12.06.2025;01.08.2025;02.08.2025;storniert ;0;0,00 €;
251721;211;K-003;Verhaltenskodex & Compliance;12.06.2025;23.06.2025;23.06.2025;abgeschlossen;1;0,00 €;3
252073;257;K-003;Verhaltenskodex & Compliance;12.06.2025;24.06.2025;24.06.2025;abgeschlossen;1;0,00 €;4
252393;299;K-001;Datenschutz-Grundlagen;12.06.2025;26.06.2025;26.06.2025;storniert;0;0,00 €;
252632;329;K-002;Arbeitsschutz-Unterweisung;12.06.2025;24.07.2025;24.07.2025;abgeschlossen;2;0,00 €;4
251725;212;K-002;Arbeitsschutz-Unterweisung;13.06.2025;11.07.2025;11.07.2025;Abgeschlossen;2;0,00 €;4
252069;257;K-001;Datenschutz-Grundlagen;13.06.2025;20.06.2025;20.06.2025;abgeschlossen;1;0,00 €;4
252723;342;K-003;Verhaltenskodex & Compliance;13.06.2025;14.07.2025;14.07.2025;abgeschlossen;1;0,00 €;5
251199;149;K-002;Arbeitsschutz-Unterweisung;14.06.2025;18.07.2025;18.07.2025;abgeschlossen;2;0,00 €;4
252315;290;K-001;Datenschutz-Grundlagen;14.06.2025;28.07.2025;28.07.2025;abgeschlossen;1;0,00 €;5
253184;398;K-001;Datenschutz-Grundlagen;14.06.2025;01.08.2025;01.08.2025;teilgenommen;1;0,00 €;4
253227;403;K-002;Arbeitsschutz-Unterweisung;14.06.2025;04.08.2025;04.08.2025;ABGESCHLOSSEN ;2;0,00 €;
250108;14;K-001;Datenschutz-Grundlagen;15.06.2025;08.07.2025;08.07.2025;abgeschlossen;1;0,00 €;
250108;14;K-001;Datenschutz-Grundlagen;15.06.2025;08.07.2025;08.07.2025;abgeschlossen;1;0,00 €;
250307;39;K-003;Verhaltenskodex & Compliance;15.06.2025;25.07.2025;25.07.2025;abgeschlossen;1;0,00 €;4
251128;141;K-002;Arbeitsschutz-Unterweisung;15.06.2025;30.06.2025;30.06.2025;abgeschlossen;2;0,00 €;
251269;156;K-003;Verhaltenskodex & Compliance;15.06.2025;12.08.2025;12.08.2025;abgeschlossen;1;0,00 €;
251350;167;K-003;Verhaltenskodex & Compliance;15.06.2025;08.08.2025;08.08.2025;abgeschlossen;1;0,00 €;
252607;326;K-001;Datenschutz-Grundlagen;15.06.2025;13.08.2025;13.08.2025;abgeschlossen;1;0,00 €;
252776;349;K-002;Arbeitsschutz-Unterweisung;15.06.2025;30.06.2025;30.06.2025;abgeschlossen;2;0,00 €;3
253094;387;K-001;Datenschutz-Grundlagen;15.06.2025;01.07.2025;01.07.2025;ABGESCHLOSSEN ;1;0,00 €;4
253179;397;K-002;Arbeitsschutz-Unterweisung;15.06.2025;12.08.2025;12.08.2025;ABGESCHLOSSEN ;2;0,00 €;4
250144;19;K-003;Verhaltenskodex & Compliance;16.06.2025;30.06.2025;30.06.2025;abgeschlossen;1;0,00 €;5
250989;125;K-003;Verhaltenskodex & Compliance;16.06.2025;04.08.2025;04.08.2025;Abgeschlossen;1;0,00 €;
252966;371;K-002;Arbeitsschutz-Unterweisung;16.06.2025;03.07.2025;03.07.2025;abgeschlossen;2;0,00 €;4
250946;120;K-001;Datenschutz-Grundlagen;17.06.2025;14.07.2025;14.07.2025;ABGESCHLOSSEN ;1;0,00 €;2
251188;147;K-003;Verhaltenskodex & Compliance;17.06.2025;30.07.2025;30.07.2025;abgeschlossen;1;0,00 €;2
251226;152;K-002;Arbeitsschutz-Unterweisung;17.06.2025;07.07.2025;07.07.2025;teilgenommen;2;0,00 €;3
251451;180;K-003;Verhaltenskodex & Compliance;17.06.2025;25.07.2025;25.07.2025;abgeschlossen;1;0,00 €;
251564;193;K-104;IT-Sicherheit für alle;17.06.2025;08.08.2025;08.08.2025;abgeschlossen;2;0,00 €;
252541;318;K-001;Datenschutz-Grundlagen;17.06.2025;25.06.2025;25.06.2025;Abgeschlossen;1;0,00 €;3
253285;410;K-001;Datenschutz-Grundlagen;17.06.2025;10.07.2025;10.07.2025;Abgeschlossen;1;0,00 €;4
253285;410;K-001;Datenschutz-Grundlagen;17.06.2025;10.07.2025;10.07.2025;Abgeschlossen;1;0,00 €;4
250401;50;K-402;Erste Hilfe;18.06.2025;06.08.2025;06.08.2025;No-Show;0;67,49 €;
251942;241;K-001;Datenschutz-Grundlagen;18.06.2025;22.07.2025;22.07.2025;teilgenommen;1;0,00 €;4
252914;366;K-002;Arbeitsschutz-Unterweisung;18.06.2025;18.07.2025;18.07.2025;abgeschlossen;2;0,00 €;3
253241;405;K-003;Verhaltenskodex & Compliance;18.06.2025;08.08.2025;08.08.2025;abgeschlossen;1;0,00 €;4
250045;7;K-001;Datenschutz-Grundlagen;19.06.2025;30.07.2025;30.07.2025;No-Show;0;0,00 €;
250202;26;K-002;Arbeitsschutz-Unterweisung;19.06.2025;05.08.2025;05.08.2025;teilgenommen;2;0,00 €;
250474;60;K-002;Arbeitsschutz-Unterweisung;19.06.2025;03.07.2025;03.07.2025;abgeschlossen;2;0,00 €;5
250843;107;K-001;Datenschutz-Grundlagen;19.06.2025;11.08.2025;11.08.2025;teilgenommen;1;0,00 €;3
252509;313;K-003;Verhaltenskodex & Compliance;19.06.2025;31.07.2025;31.07.2025;abgeschlossen;1;0,00 €;5
250068;9;K-003;Verhaltenskodex & Compliance;20.06.2025;02.07.2025;02.07.2025;abgeschlossen;1;0,00 €;3
250938;119;K-001;Datenschutz-Grundlagen;20.06.2025;25.07.2025;25.07.2025;storniert;0;0,00 €;
250994;126;K-001;Datenschutz-Grundlagen;20.06.2025;10.07.2025;10.07.2025;teilgenommen;1;0,00 €;
251398;174;K-002;Arbeitsschutz-Unterweisung;20.06.2025;11.07.2025;11.07.2025;abgeschlossen;2;0,00 €;
251552;191;K-003;Verhaltenskodex & Compliance;20.06.2025;08.08.2025;08.08.2025;abgeschlossen;1;0,00 €;3
251625;200;K-402;Erste Hilfe;20.06.2025;27.06.2025;27.06.2025;abgeschlossen;9;65,30 €;
251950;242;K-003;Verhaltenskodex & Compliance;20.06.2025;30.07.2025;30.07.2025;abgeschlossen;1;0,00 €;
251518;187;K-203;Feedback & Mitarbeitergespräch;21.06.2025;08.07.2025;08.07.2025;abgeschlossen;4;0,00 €;5
250381;49;K-002;Arbeitsschutz-Unterweisung;22.06.2025;15.07.2025;15.07.2025;abgeschlossen;2;0,00 €;3
250806;102;K-402;Erste Hilfe;22.06.2025;01.08.2025;01.08.2025;abgeschlossen;9;65,85 €;4
250091;12;K-003;Verhaltenskodex & Compliance;23.06.2025;17.07.2025;17.07.2025;abgeschlossen;1;0,00 €;3
250234;30;K-003;Verhaltenskodex & Compliance;23.06.2025;21.08.2025;21.08.2025;abgeschlossen;1;0,00 €;4
250296;38;K-002;Arbeitsschutz-Unterweisung;23.06.2025;13.08.2025;13.08.2025;abgeschlossen;2;0,00 €;
250363;46;K-003;Verhaltenskodex & Compliance;23.06.2025;11.07.2025;11.07.2025;teilgenommen;1;0,00 €;4
251322;164;K-003;Verhaltenskodex & Compliance;23.06.2025;28.07.2025;28.07.2025;abgeschlossen;1;0,00 €;4
252556;320;K-003;Verhaltenskodex & Compliance;23.06.2025;07.08.2025;07.08.2025;abgeschlossen;1;0,00 €;3
250652;84;K-002;Arbeitsschutz-Unterweisung;24.06.2025;06.08.2025;06.08.2025;abgeschlossen;2;0,00 €;4
250943;119;K-401;Staplerschein;24.06.2025;18.07.2025;19.07.2025;abgeschlossen;16;436,65 €;4
252722;342;K-002;Arbeitsschutz-Unterweisung;24.06.2025;22.08.2025;22.08.2025;abgeschlossen;2;0,00 €;5
251284;159;K-003;Verhaltenskodex & Compliance;25.06.2025;21.08.2025;21.08.2025;ABGESCHLOSSEN ;1;0,00 €;
252499;312;K-003;Verhaltenskodex & Compliance;25.06.2025;11.07.2025;11.07.2025;teilgenommen;1;0,00 €;4
252511;314;K-001;Datenschutz-Grundlagen;25.06.2025;07.08.2025;07.08.2025;abgeschlossen;1;0,00 €;
252553;320;K-001;Datenschutz-Grundlagen;25.06.2025;15.08.2025;15.08.2025;abgeschlossen;1;0,00 €;3
253180;397;K-003;Verhaltenskodex & Compliance;26.06.2025;24.07.2025;24.07.2025;abgeschlossen;1;0,00 €;
250932;118;K-001;Datenschutz-Grundlagen;27.06.2025;08.07.2025;08.07.2025;abgeschlossen;1;0,00 €;3
251185;147;K-002;Arbeitsschutz-Unterweisung;27.06.2025;18.08.2025;18.08.2025;abgeschlossen;2;0,00 €;4
250826;105;K-002;Arbeitsschutz-Unterweisung;28.06.2025;21.07.2025;21.07.2025;abgeschlossen;2;0,00 €;4
250838;106;K-003;Verhaltenskodex & Compliance;28.06.2025;29.07.2025;29.07.2025;abgeschlossen;1;0,00 €;4
251787;220;K-002;Arbeitsschutz-Unterweisung;28.06.2025;15.07.2025;15.07.2025;abgeschlossen;2;0,00 €;2
251807;222;K-102;Power BI Grundlagen;28.06.2025;07.07.2025;08.07.2025;teilgenommen;16;916,98 €;5
253304;413;K-001;Datenschutz-Grundlagen;28.06.2025;20.08.2025;20.08.2025;abgeschlossen;1;0,00 €;4
250311;40;K-002;Arbeitsschutz-Unterweisung;29.06.2025;15.07.2025;15.07.2025;abgeschlossen;2;0,00 €;
250526;67;K-001;Datenschutz-Grundlagen;29.06.2025;29.07.2025;29.07.2025;abgeschlossen;1;0,00 €;
252252;281;K-003;Verhaltenskodex & Compliance;29.06.2025;01.08.2025;01.08.2025;abgeschlossen;1;0,00 €;3
252753;347;K-001;Datenschutz-Grundlagen;29.06.2025;18.08.2025;18.08.2025;abgeschlossen;1;0,00 €;4
250560;71;K-003;Verhaltenskodex & Compliance;30.06.2025;27.08.2025;27.08.2025;teilgenommen;1;0,00 €;
251716;210;K-003;Verhaltenskodex & Compliance;30.06.2025;01.08.2025;01.08.2025;abgeschlossen;1;0,00 €;
252679;335;K-003;Verhaltenskodex & Compliance;30.06.2025;25.08.2025;25.08.2025;abgeschlossen;1;0,00 €;4
250003;1;K-001;Datenschutz-Grundlagen;01.07.2025;05.08.2025;05.08.2025;Nicht erschienen;0;0,00 €;
250534;68;K-002;Arbeitsschutz-Unterweisung;01.07.2025;06.08.2025;06.08.2025;abgeschlossen;2;0,00 €;
251596;198;K-001;Datenschutz-Grundlagen;01.07.2025;26.08.2025;26.08.2025;abgeschlossen;1;0,00 €;3
251718;211;K-002;Arbeitsschutz-Unterweisung;01.07.2025;04.08.2025;04.08.2025;Abgeschlossen;2;0,00 €;4
252356;294;K-106;SAP S/4 Anwendertraining;01.07.2025;23.07.2025;23.07.2025;Nicht erschienen;0;0,00 €;
253218;402;K-002;Arbeitsschutz-Unterweisung;01.07.2025;14.07.2025;14.07.2025;teilgenommen;2;0,00 €;3
250350;45;K-001;Datenschutz-Grundlagen;02.07.2025;10.07.2025;10.07.2025;No-Show;0;0,00 €;
250804;102;K-002;Arbeitsschutz-Unterweisung;02.07.2025;14.07.2025;14.07.2025;abgeschlossen;2;0,00 €;
251105;138;K-002;Arbeitsschutz-Unterweisung;02.07.2025;13.08.2025;13.08.2025;abgeschlossen;2;0,00 €;4
251818;224;K-003;Verhaltenskodex & Compliance;02.07.2025;04.08.2025;04.08.2025;abgeschlossen;1;0,00 €;
251909;236;K-001;Datenschutz-Grundlagen;02.07.2025;23.07.2025;23.07.2025;abgeschlossen;1;0,00 €;4
252768;348;K-003;Verhaltenskodex & Compliance;02.07.2025;18.07.2025;18.07.2025;abgeschlossen;1;0,00 €;3
250037;5;K-003;Verhaltenskodex & Compliance;03.07.2025;20.08.2025;20.08.2025;abgeschlossen;1;0,00 €;4
250043;6;K-003;Verhaltenskodex & Compliance;03.07.2025;25.08.2025;25.08.2025;abgeschlossen;1;0,00 €;4
250114;15;K-001;Datenschutz-Grundlagen;03.07.2025;31.07.2025;31.07.2025;abgeschlossen;1;0,00 €;4
250888;112;K-001;Datenschutz-Grundlagen;03.07.2025;29.08.2025;29.08.2025;abgeschlossen;1;0,00 €;3
251726;212;K-003;Verhaltenskodex & Compliance;03.07.2025;29.08.2025;29.08.2025;abgeschlossen;1;0,00 €;4
252968;371;K-003;Verhaltenskodex & Compliance;03.07.2025;28.08.2025;28.08.2025;No-Show;0;0,00 €;
251061;133;K-002;Arbeitsschutz-Unterweisung;04.07.2025;18.07.2025;18.07.2025;ABGESCHLOSSEN ;2;0,00 €;3
252634;329;K-003;Verhaltenskodex & Compliance;04.07.2025;29.07.2025;29.07.2025;teilgenommen;1;0,00 €;
252872;362;K-002;Arbeitsschutz-Unterweisung;04.07.2025;25.08.2025;25.08.2025;abgeschlossen;2;0,00 €;4
250298;38;K-302;CNC-Programmierung;05.07.2025;28.08.2025;30.08.2025;abgeschlossen;24;1.414,53 €;
252052;254;K-001;Datenschutz-Grundlagen;05.07.2025;20.08.2025;20.08.2025;abgeschlossen;1;0,00 €;4
252445;305;K-001;Datenschutz-Grundlagen;05.07.2025;24.07.2025;24.07.2025;abgeschlossen;1;0,00 €;
252514;314;K-002;Arbeitsschutz-Unterweisung;05.07.2025;17.07.2025;17.07.2025;abgeschlossen;2;0,00 €;
252817;355;K-001;Datenschutz-Grundlagen;05.07.2025;18.08.2025;18.08.2025;storniert;0;0,00 €;
252913;366;K-001;Datenschutz-Grundlagen;05.07.2025;29.08.2025;29.08.2025;abgeschlossen;1;0,00 €;4
250703;89;K-001;Datenschutz-Grundlagen;06.07.2025;26.08.2025;26.08.2025;abgeschlossen;1;0,00 €;
251988;246;K-103;KI im Arbeitsalltag;06.07.2025;01.09.2025;01.09.2025;abgeschlossen;4;0,00 €;
252820;355;K-002;Arbeitsschutz-Unterweisung;06.07.2025;13.08.2025;13.08.2025;abgeschlossen;2;0,00 €;
250557;71;K-002;Arbeitsschutz-Unterweisung;07.07.2025;28.08.2025;28.08.2025;abgeschlossen;2;0,00 €;4
250793;101;K-003;Verhaltenskodex & Compliance;07.07.2025;14.07.2025;14.07.2025;abgeschlossen;1;0,00 €;3
252212;275;K-202;Konfliktgespräche führen;07.07.2025;17.07.2025;17.07.2025;storniert ;0;0,00 €;
250463;58;K-002;Arbeitsschutz-Unterweisung;08.07.2025;03.09.2025;03.09.2025;abgeschlossen;2;0,00 €;3
251877;231;K-002;Arbeitsschutz-Unterweisung;08.07.2025;25.07.2025;25.07.2025;abgeschlossen;2;0,00 €;5
252639;330;K-002;Arbeitsschutz-Unterweisung;08.07.2025;15.08.2025;15.08.2025;abgeschlossen;2;0,00 €;5
253290;411;K-001;Datenschutz-Grundlagen;08.07.2025;21.08.2025;21.08.2025;abgeschlossen;1;0,00 €;
252101;261;K-002;Arbeitsschutz-Unterweisung;09.07.2025;18.07.2025;18.07.2025;Abgeschlossen;2;0,00 €;3
253017;378;K-001;Datenschutz-Grundlagen;09.07.2025;16.07.2025;16.07.2025;abgeschlossen;1;0,00 €;
250225;28;K-301;Lean Production;10.07.2025;15.08.2025;16.08.2025;abgeschlossen;16;939,84 €;
